阅读,评论,标题,作者,最后更新
1987,4,涨了欢天喜地，跌了骂骂咧咧，人性显露无疑。都是成年,万事广进de秦歌,06-03 00:38
485,5,明日开盘一字跌停板！,股友TrCSYM,06-03 00:38
6404,21,这个是我在雪球上面看到的一篇文章。提供出来给股友们,湘江美人鱼,06-03 00:37
352,2,姐姐我有蛮喜欢这个钉子户!,股友7c857W7529,06-03 00:28
641,3,500万真牛,FOR11111,06-03 00:28
3363,10,可能很多人认为英科的下杀给这些所谓的疫情受益的低pe,股格清奇的少年,06-03 00:20
1803,7,哈哈，钉子户呢你干净往里面买，今天早上22.9抛了21.6,Huffcaimnjk383,06-03 00:02
465,2,前期高点假突破~蓄势~真突破，可能需要2-5天，安心继,Rice626,06-03 00:02
4399,5,今天收盘很有趣，刚好是5.7日的上影，那天成交量88.66,为啥改不了尼称,06-02 23:59
131,0,夏日微凉，多穿点。。。,兵静乃胜,06-02 23:58
196,0,两市成交额最多。。。,ningningsmd,06-02 23:56
404,4,明天涨停！大家做好啊！,富贵生财地游坦之,06-02 23:50
6064,2,收盘点评：三大指数午后横盘震荡沪指涨0.26%，白酒概,大成基金,06-02 23:50
306,1,明年我看好，200元,股友MI93817793,06-02 23:48
499,4,主力天天都在流出，一个月流出了50多亿。你还想他涨,晓百百,06-02 23:43
419,2,说实话海控还是很垃圾的，看看长荣快100了,合适的环境下,06-02 23:43
852,2,斐波那契数列双13共振，力度会多大？,股友4SkAx5,06-02 23:42
1145,0,中远海运集运部分船舶暂停挂靠盐田港、蛇口港；6月起,FOR11111,06-02 23:40
1887,11,早盘没跑，尾盘割了，盈利到负，为什么割因为我觉得今,上升上上升,06-02 23:40
3209,9,6.2复盘,小虾米复盘,06-02 23:31
266,1,明天微调二个点左右！,小朱9988,06-02 23:29
324,0,绝大多数炒股软件设置的阀值都是短时触发4%的买入提示,股友oTQJ9O,06-02 23:26
309,0,绝大多数炒股软件设置的阀值都是短时触发4%的买入提示,股友oTQJ9O,06-02 23:25
5965,6,怪不得今天资金跑路这么多，原来是知道要纳入富时指数,请叫大韭菜,06-02 23:25
353,2,一箱难求的海运,单吊一枝,06-02 23:25
298,0,绝大多数炒股软件设置的阀值都是短时触发4%的买入提示,股友oTQJ9O,06-02 23:25
1356,5,还是那句话，钉子户写的东西，一看就是老油条，怎么可,资本市场起步,06-02 23:24
208,0,有点余钱，炒点股票，良好心态，挣点外快。,秦玉华,06-02 23:23
616,12,早上赚了1万。到下午结束亏11000。哎，怪自己太贪心,易心的股市要红火,06-03 00:34
271,2,如果大家都在想等后天跌差不多了再买，结果会出现什么,信天游1980,06-02 23:45
429,4,2020.12.30，2021.3.19，2021.4.08，2021.5.7这,赞我的人赚大钱,06-02 23:40
642,5,明天高开八个点以上。。。。,兵静乃胜,06-02 23:32
380,1,今天海运全球龙头马士基和欧洲船公司赫伯罗特又大涨了,单吊一枝,06-02 23:31
288,3,不出一年，会跌的连底裤都输掉！！！良心提示！！！,关中老王ing,06-02 23:29
553,3,中远海控被纳入富时指数有何影响？求大神,我想炒个底,06-02 23:21
2232,7,超级利好消息明天绝对高开富时指数把海控拉入今天割肉,单吊一枝,06-02 23:21
1757,9,我说一句吧，这个股吧的散户没有几个是真正敬畏市场的,我要我喜欢,06-02 23:20
161,0,20-30日线 在买进,叮叮在线,06-02 23:15
1092,12,23什么时候可以解套[哭][哭]，半年够不够,经纶富贵地泰坦,06-02 23:14
395,1,中远海控：我有箱！,康俊伟KJW,06-02 23:11
239,1,主力今天给了逃走的机会了，只怪自己贪心，没及时止盈,加油加油zhuzhu,06-02 23:09
346,2,怕啥,闲云茶客,06-02 23:06
382,3,一片看空，明天要涨了,有钱大家赚嘛,06-02 23:03
363,2,香港佬尾盘偷袭,中远长荣号大副,06-02 22:57
215,0,假突破，真出货。狂涨七八倍到顶了。,股友UUMFtO,06-02 22:57
208,1,我的成本0.07我怕啥，就留了1手任你跌[呲牙],股友0077w12a76,06-02 22:55
313,3,小心为妙就怕下一个英科医疗哈哈,中远长荣号大副,06-02 22:54
1232,1,五倍的行权你们都不怕？大佬定增浮盈一倍解禁的时候都,老韭味,06-02 22:50
332,1,昨晚ZIM暴跌今晚继续跌，明天海控悬啊哈哈哈,中远长荣号大副,06-02 22:48
2862,9,海控今天跌了4.97的点！我看大家开始讲这个讲那个！投,日进满堂的墨非,06-02 22:47
8551,25,我加入中国远洋公司十几年了，后单位改名中远海控，这,明月春风我,06-02 22:46
2688,9,今天这走势有点懵。感觉之前调整的不错，要启动破新高,散养股民老K,06-02 22:46
182,0,今天的走势真是莫名其妙。。。,兵静乃胜,06-02 22:46
374,2,我就顶，钉子哥，成年人的游戏，你挣钱还是亏钱和钉子,S鸿运当头S,06-02 22:45
308,3,要跌到20附近,old陈,06-02 22:42
2039,31,祝海控的大小股东们六一节日快乐！[献花][献花][献花],海盗中远,06-02 22:41
286,2,这不是一个可以拿长线的票，,超long线,06-02 22:40
3449,12,人民币贬值做外贸的都知道利好外贸出口中国出口货量将,单吊一枝,06-02 22:37
412,2,明天10转3送股是吗？,生财万贯的亚瑟,06-02 22:35
263,1,现在是背离，短线管住手,潍柴铁粉,06-02 22:35
954,3,不就跌了五个点吗。涨的时候也没见出来叫唤的。自己要,Killuaa,06-02 22:31
290,2,奉劝钉子户不要再黑嘴，影响他人操作，否则小心被举报,股友J0MAgd,06-02 22:30
689,5,3万手价位23.03你们还好吗？活生生被埋,富有成章de大乔,06-02 22:30
642,3,今天出了10几个亿，明天出20个亿，等着涨吧，旦。,股友MRINuA,06-02 22:23
1907,0,这种趋势来看，本月能到26以上。就是主力比较小心，赚,牛熊互现,06-02 22:20
222,0,会做T的做T不会的趴着别动，柏林线收口了，变盘在即。,我被主力盯上了啊,06-02 22:19
1892,16,2种情况，我看好今天配合大盘大跌洗盘。这个可以明天,oO冰蛙Oo,06-02 22:13
420,2,特大利空要被纳入A50,基民puDdbs,06-02 22:10
2846,3,既然你看好中远随便啥时候买进去一直长期持有就行了。,Killuaa,06-02 22:08
500,1,70亿天量阴柱，主力今天跑了快10亿，这是想干嘛，今天,一柱擎天518,06-02 22:04
594,3,看看日线，前面的调整那次不比这次大，这点儿震荡都无,Rice626,06-02 22:03
348,1,明天自然见分晓，何必在乎那些呢，该吃吃，该喝喝。想,股友7W3601q535,06-02 22:01
1352,3,不要一跌就骂人，挺一下海控钉子户！,专杀海尔,06-02 22:01
526,5,第一次见新高后绿的，还好跑的块，不跑腿打断[滴汗],成长选手,06-02 22:00
2087,12,今天都觉得要涨了，破新高了，他反而给你来个大跌。明,破坏岛拓跋峰,06-02 21:57
3893,7,又是夜盘涨停的海狗[微笑]人家马士基接着奏乐接着舞天,股格清奇的少年,06-02 21:56
307,0,看看国外的航运股对比市盈率，别人都是天。中远垃圾一,山竹马,06-02 21:51
702,5,今天冲高回落的股太多了，我们的海王居然也不除外，还,价值投资有多少,06-02 21:50
592,3,流出11亿，跌了这么点，昨天2亿就涨了那么多，海盗船,随便玩玩落,06-02 21:44
193,0,非常不建议追高这股在酝酿坏心思,夏皇小跟班,06-02 21:38
2105,11,自己的选择,股友LHkFAY,06-02 21:38
327,0,大家去伟星新材去看看吧，北上资金连续8天增持了。有,HI你好么,06-02 21:37
227,0,奇思妙想,东财网友5886113077951144,06-02 21:37
4122,1,中远海控今天（6.2）创了今年以来的新高。,海鸥6079,06-02 21:36
204,0,这股大半是散户，机构不买账，明天撤了,神黄药师,06-02 21:34
325,3,这股长期是牛股，10年后上30,股友MRINuA,06-02 21:34
223,0,新来的还在怨天怨地，里面的老韭菜下午吃的可开心了[,股友QMvMS0,06-02 21:34
783,3,这是利好吗?,股友886v2i2987,06-02 21:33
2802,3,海控前期涨幅很大，获利很多。现在震荡整理，不改中期,没事_偷着_乐3917,06-02 21:32
8889,40,问问你自己，如果你不想做某只股票，你会一大早，整晚,股友RoYltE,06-02 21:32
614,0,恳请各路仙魔神鬼都闭嘴3天，看看是什么样子。然后再,股友gi7n9E,06-02 21:32
614,2,今天这个线说明不了什么，趋势还在，如果明天不反包，,oO冰蛙Oo,06-02 21:31
198,0,转发,时间的泥石流,06-02 21:30
353,3,炒股不追高是赚不了钱的，今天卖掉的朋友明天看我吃肉,韭菜都是暂时的,06-02 21:28
6707,59,海控调了一个多礼拜了，大家可还好？调整前的朋友还有,橘子老中医,06-02 21:26
213,0,明天完蛋了，可以走了,股友62267m897R,06-02 21:25
919,11,明天如果高开5点！今天做t的或者减仓的！就会哭爹喊娘,秋月春风168,06-02 21:16
915,2,今天就是发套行情，看看老白干，康德莱等皆是这种走势,二牛耕股,06-02 21:13
2395,6,我昨天就想好了今天逃顶，虽然没有卖在最高点，但是全,基民10257r956d,06-02 21:12
747,4,打了个八卦，明天开盘继续下杀，借势洗盘，收盘大概率,Sun73R,06-02 21:10
510,9,23.10全清了。赚了一倍多点，摸了新高，15分钟回调，,有亏有赚才是炒股,06-02 21:10
207,0,股东大会早都开完了，什么时候公布分红消息,股市小啰啰哦,06-02 21:09
391,1,盐田港引起的蝴蝶效应恐让海运运价持续上涨,单吊一枝,06-02 21:08
260,2,在好的股，大盘不行也没用，这次大盘会调整几天了，这,股友MRINuA,06-02 21:05
383,5,明天跌2个点在加仓,股市小啰啰哦,06-02 21:04
236,0,不知道一群唱空，骂钉子户的人是不是有问题？昨天买今,金玉生财地扫地僧,06-02 21:02
528,0,发表自己意见，那么多喷子，啥意思！我都看不下去了，,八方积玉de苏星河,06-02 21:01
212,0,这股创新高是无疑的，海运紧张何时了？！,股友KaJ5zu,06-02 21:01
297,1,今天二次探顶，成功出货完，接下来就是阴跌模式，毕竟,股友773O5d5170,06-02 21:46
193,0,不去游乐园也能玩过山车，真有意思哈哈，玩吐了就走，,好晒之徒,06-02 21:01
14997,95,周二午间复盘海控近几天的分时基本都是一个套路：低开,海盗中远,06-02 21:00
287,1,今天一片看空，明天要涨了,加油加油zhuzhu,06-02 20:59
1111,16,涨,闲云茶客,06-02 20:58
196,0,什么都不如心情重要，我不建议资金天天放在一个回调的,加油加油zhuzhu,06-02 20:58
1196,4,今天这样的走势，还有那么多人疯狂看多…我非常看好中,我的眼睛贼大喔,06-02 20:57
2540,4,震荡上行而已，不管怎样，今天是新高了，市场重心上移,大道似简999,06-02 20:57
414,0,反是跟着主力进出的，大多数时间会给a股市场做贡献。,南岸区巴非特,06-02 20:55
291,0,欧洲刺激计划会进一步推高欧线海运价格,单吊一枝,06-02 20:49
240,0,运费高涨会一直持续,单吊一枝,06-02 20:47
202,0,这个股票绝对还要创新高！,基民10257r956d,06-02 20:46
253,2,这么多股市有风险买卖需谨慎不知道吗？得利了说人家好,股海一柱长阳,06-02 20:45
299,1,天天喊洗盘主力都走了六七十亿了还洗盘呢？把主力都洗,财神附身天天红,06-02 20:44
204,0,今天各路大神消停了不少,自律Good,06-02 20:43
218,0,牛逼,财运成章得丁春秋,06-02 20:42
196,0,阴包阳，什么情况？资金跑完了,追跌杀涨看趋势,06-02 20:41
584,4,钉子兄，我们是否应该制定一个撤退计划？,熊貓船長,06-02 20:40
259,0,4月中旬15开仓，6成仓成本16。T到13，早上23进1成仓成,被动存钱,06-02 20:38
237,0,一点都不担心什么解锁行权股，,老馬再歌,06-02 20:38
240,0,不断跳跃摸到新高。然后深蹲积蓄更大的新高[大笑][大,妖怪看你哪里跑,06-02 20:37
318,0,发生什么事了，这么多长文。。。全是利好中报200亿,一根稻草在街上,06-02 20:37
393,0,中远海控钉子户,股友556979X7k3,06-02 20:34
209,1,信钉子户没什么错，没什么大不了，就是高山上站几年岗,股友I275m10586,06-02 20:34
471,2,菠萝指数又跌了，快破2500了$中远海控(SH601919)$,金玉善贾地波风,06-02 20:32
2922,4,这个股票适合做做长期，用有点闲钱可以买入，但是做短,河边不湿鞋,06-02 20:32
178,0,明天别赔死我就行,股友532pA88311,06-02 20:31
339,2,一买就套8个点，NM,宸33,06-02 20:29
248,1,这是要完蛋的节奏吗？,vv康,06-02 20:29
223,1,主力天天都在流出，一个月50个亿了，你再这样股价也不,晓百百,06-02 20:26
185,0,远离恶庄，珍惜生命,wo黎明前de_潜伏者,06-02 20:25
331,2,涨了7倍的股，小心明天跌停！！！！！！！！！！！！,彤明旭,06-02 20:24
216,1,这不你们在吃面，人家钉子户吃龙虾，庄家奖他的！,股友I275m10586,06-02 20:22
228,1,这庄真是服,股友2KMMiF,06-02 20:20
338,2,最后集合竞价的4.7万手，明早会砸盘吗？,勤捞致富,06-02 20:20
332,0,今天是值得纪念日子，中远海控钉子户神话被彻底摧毁！,股友I275m10586,06-02 20:20
192,0,今天是值得纪念日子，中远海控钉子户神话被彻底摧毁！,股友I275m10586,06-02 20:20
171,0,信钉子户没什么错，没什么大不了，就是高山上站几年岗,股友I275m10586,06-02 20:20
326,2,凉凉，昨天就觉得量价背离危险了,抓妖狂魔1,06-02 20:19
185,0,信钉子户没什么错，没什么大不了，就是高山上站几年岗,股友I275m10586,06-02 20:19
276,1,再也别听那个钉子户的鬼话了，退出海控吧！！！,股友MS3dtg,06-02 20:18
161,0,今天是值得纪念日子，中远海控钉子户神话被彻底摧毁！,股友I275m10586,06-02 20:18
438,3,早盘知道最近几天大盘危险，还是手痒没忍住买了点海控,美瞳X5,06-02 20:15
324,2,请教大神，卡线图蜡烛分别表示什么意思,剑客无敌007,06-02 20:15
325,2,最终目标，让企业倒闭，或被外资兼并,股友XIPQaE,06-02 20:12
178,0,转发,股市提款印钞机,06-02 20:12
522,0,昨天我们刚提示“从周三起要防一双重叠加风险”，今天,股友lvsgrf,06-02 20:07
10032,34,摩根士丹利168发布研究报告，将中远海控(01919)目标价,摩根士丹利168,06-02 20:05
1549,2,【62收评】$中远海控(SH601919)$今天只开心了一个多小,股格清奇的少年,06-02 20:04
252,1,全力做空，年底破产，主力不在，我就是王,股友XIPQaE,06-02 20:01
441,3,昨天的节日今天过，享受了什么叫过山车[好困惑][好困,江门的啊哈哈,06-02 20:00
213,0,太惨了。没意思了。,vv康,06-02 19:59
560,0,如果不是看他创新高，我也跑了，谁知道你居然整的这出,股友8002n0890v,06-02 19:59
226,0,有种感觉，市场马上要出现地天板妖股。[大笑][大笑],oO冰蛙Oo,06-02 19:57
307,1,主力跑路了，类似三一重工。。。,股友t93863972l,06-02 19:51
277,0,欧洲船公司大涨海控今天肯定是下来骗筹码的,单吊一枝,06-02 19:50
1774,6,我真想说这些人不是就是疯子，昨天钉子哥就说了，如果,LIUGUOCHANG3234,06-02 19:47
2107,1,昨天22.11清光光，我就不信行权在即它能飞，五倍五倍,老韭味,06-02 19:38
173,0,大约是冬季，,风一般的默默,06-02 19:36
234,0,23.04元出的；要不要再搞回来呢？,股友GdGWI6,06-02 19:34
245,0,纯干货[微笑],股格清奇的少年,06-02 19:33
1087,13,那些说跟着钉子户赚了很多的人，麻烦截图发帖吧一下，,多财钵满得丘处机,06-02 19:32
275,1,[大笑][大笑][大笑],小西瓜668,06-02 19:31
463,5,仙人版版居然给我和谐了[捂脸]。有人说这个叫仙人指路,疤面灵龙,06-02 19:21
247,0,明天低开低走不要买不要买,勿问归期,06-02 19:20
261,0,净流出全场第三名，你真行啊,兵静乃胜,06-02 19:12
1932,4,现在是箱体震荡，不跌破20日线坚定持有并做点小波段，,西晋司马懿,06-02 19:12
224,1,钉哥是谁,富可兴隆的风清扬,06-02 19:11
226,0,莫名其妙买了这股[滴汗],手撕鸡构的男人,06-02 19:11
182,0,接着奏乐，接着舞,fengfeng1973888,06-02 19:08
343,0,股市要真那么好赚钱，谁还去上班呀[大笑]本来就是风险,股友808a951A99,06-02 19:08
35991,691,股市里交易者的类型很多，有短线交易和长线交易，有投,中远海控钉子户,06-02 19:08
276,2,钉子户什么时候闭嘴？,一个年轻的老股民,06-02 19:07
251,0,专干驰宏锌锗,BAoZHU29_2021,06-02 19:00
356,2,小散成功被套[哭],股友D283y76051,06-02 18:54
570,0,我认同钉子户的观点和看法，A股交易制度t＋1不玩中长,股友6hH8267217,06-02 18:51
186,0,散户要抱团，要学习游戏驿站。,海贼陆战队,06-02 18:51
