阅读,评论,标题,作者,最后更新
243,0,不看好的赶紧卖，你们一卖就拉涨停！,股友jdNBMw,05-25 10:16
254,0,回本了，我丢，我跑了！[哈欠],被套23年,05-25 10:16
258,0,美的换过来损失好大，昨天早盘想冲高后换东山精密，也,割肉就涨哎,05-25 10:14
1474,17,130元！第一阶段下跌目标！去年11月就预测会跌下来，,跟庄龙头不做凤尾,05-25 10:12
312,0,看看爱美客,菲特巴之上海分非,05-25 10:11
1203,0,华为Hi带来的投资机会,百创资本,05-25 10:08
288,0,高开低走,jeff_sun,05-25 10:08
1043,0,麋鹿测试、制动性能树操控安全标杆，解析比亚迪汉硬核,DoNews,05-25 10:04
1350,0,A股：科技线是主线（芯片半导体，国产软件，大数据，,大海论市,05-25 10:03
285,0,比亚迪炒锂矿,股友qrHO2X,05-25 10:00
365,0,跌停,master10,05-25 09:54
378,2,又绿了,吾旺旺,05-25 09:54
302,0,看看五粮液年后早回本了再看看你瘟货,仪征陈奕迅,05-25 09:53
298,0,散户撑不住了，主力开始砸盘，砸多少看心情！,股友jdNBMw,05-25 09:53
358,1,还是老老实实做太监吧，这样挺一下就完蛋，还不如太监,常州阳光,05-25 09:52
298,0,垃圾，我走了，留下的发财。,你就是个大V,05-25 09:50
290,0,你真垃圾,菲特巴之上海分非,05-25 09:48
1770,0,上海“绿牌”新政悬而未出：消费者叫苦“车已半个月不,21世纪经济报道,05-25 09:48
1503,0,余承东履职华为云39天 智能汽车才是下一个“巅峰”？,财视传媒,05-25 09:45
352,0,大家赶紧卖啊，哈哈哈，日线上穿,翡翠有余de张无忌,05-25 09:42
392,1,比亚迪不缺锌？,股友r5YDkG,05-25 09:40
346,0,拉高出货了，垃圾公司养的托还在吹牛呢,常州阳光,05-25 09:38
344,0,又是高开跳水，套路都不换一下,mengjiesh,05-25 09:38
337,0,机构在出货，在。。。。。,要记得我爱你,05-25 09:37
342,0,高开低走，倒亏！,股海无边2021,05-25 09:36
307,0,冲一下就死，真垃圾,常州阳光,05-25 09:34
396,0,我是145买的你！打算存到明年,不想我的钱贬值,05-25 09:32
348,0,今天可以上178么,基民eMm5Nh,05-25 09:29
3278,0,极氪的“第三赛道”,天安金交中心,05-25 09:25
1737,11,比亚迪002594，小明强烈推荐买进，目标价300元以上，,小明同学9号,05-25 09:23
2139,0,带你走进新能源车全产业链,汇添富基金,05-25 09:23
467,1,比亚迪这个公司，懂的自然懂，不懂的就只会狂喷。狂喷,老迪粉,05-25 09:21
360,0,缩量上涨，筹码锁定,高冷麒麟,05-25 09:19
8039,2,华为“三巨头”，小康、北汽、长安已经都被按在地上。,韭神无双,05-25 09:16
354,0,股东们，准备去开股东大会,高冷麒麟,05-25 09:15
1354,8,比亚迪在唐山成立新公司 经营范围包含汽车故障检测等,比亚迪资讯,05-25 09:13
315,0,我喜欢看最近的评论,股友tR63G8,05-25 09:13
329,0,外资快乐的抬轿新能源汽车板块，好吧。,小明同学9号,05-25 09:10
377,0,美国电动车股大涨,心中无股889,05-25 09:10
1684,0,【富安达视点】两市成交量较为稳定，板块延续分化格局,富安达基金,05-25 09:09
364,0,清仓比亚迪换股华泰证券,股友tRVPZw,05-25 09:08
1517,8,在汽车行业里，什么车都可以放慢，可以放弃！唯独氢能,五G方舟,05-25 09:05
411,2,今天继续给我跌，赶紧的160我要上车,cx688,05-25 09:03
364,0,今天该涨一个点了吧，涨三天，半个点都没…,一年一倍吧,05-25 08:54
2224,0,‘范泛谈：“操瞎心”的氢燃料电池汽车！,红树林172172,05-25 08:51
1482,0,拜登基建计划一波三折 对美国铜消费影响几何,机械师qihuokhg,05-25 08:48
356,0,无德之人啥也没有。,看着账户作股票,05-25 08:48
540,0,比亚迪：融资净偿还2038.67万元，融资余额82.25亿元（,比亚迪资讯,05-25 08:47
383,0,公司有徳才有一切，无德，啥也没人，和人一样。,看着账户作股票,05-25 08:47
476,0,大华下调比亚迪目标价至250元,跌不休,05-25 08:47
723,8,5月25日美新能源汽车股普涨 特斯拉涨4.4%！,春暖花开免摇号,05-25 08:46
320,0,惨！,看着账户作股票,05-25 08:46
464,0,比亚迪(002594)融资融券信息(05-24),比亚迪资讯,05-25 08:45
343,1,它叫股树。,看着账户作股票,05-25 08:43
572,1,拜登1740亿美元加码电动汽车！,春暖花开免摇号,05-25 08:42
2846,5,不要被误导，所谓的500倍市盈率是预估全年利润得出的,股市小可靠,05-25 08:41
405,1,惹我一次发十条。,看着账户作股票,05-25 08:40
372,0,它走了，我白捡了22000元。,看着账户作股票,05-25 08:38
358,1,前天割肉小亏很正确，买了白酒老白涨停了，哈哈。,韭菜的大本营,05-25 08:37
455,2,今明两天就必跌，立贴为证，每天都净流出1-2亿，股价,龙虎哥二弟,05-25 08:34
2442,5,反正我是不买比亚迪，直觉告诉我这有点炒作了，卖给何,如花下棋对对碰,05-25 08:32
335,0,它栽了，我跑了，会买小学生，会卖研究生！,看着账户作股票,05-25 08:31
399,0,华友钴业，目标过前高，且跑的快，优于比亚迪的上涨速,看着账户作股票,05-25 08:27
318,0,我收藏的股全是红盘资金流入的，就你在流出，快跌下来,龙虎哥二弟,05-25 08:14
364,2,一季报业绩才2.4亿，总市值近5000亿[惊吓][惊吓][惊吓,壹人成军,05-25 08:13
353,0,看空，看多，看平。,看着账户作股票,05-25 08:13
434,0,我发起了一个投票，【#比亚迪#比亚迪会涨到341吗】，,刀片电池技术,05-25 08:09
530,5,下周大跌开始了，早割肉还能睡个安稳觉。跌到140再买,龙虎哥二弟,05-25 08:06
368,1,什么叫一会多一会空，我有它，但不代表我会加仓它，我,看着账户作股票,05-25 08:01
391,0,比比亚迪跑得快多了！,看着账户作股票,05-25 08:00
739,2,周五清仓了比亚迪，大盘跌至3500点以下了，看来很大概,龙虎哥二弟,05-25 08:00
366,1,一根长阳奔200,ttydz0181,05-25 07:54
314,0,谢谢米老师的分享！,花开发财得吕布,05-25 07:53
1025,7,比亚迪会下周会上180！！！,股友C2xy9O,05-25 07:46
414,1,会再冲180。,看着账户作股票,05-25 07:42
352,0,特斯拉刹车失灵市值还有3.6万亿，比亚迪刹车没有失灵,股友ZXPJge,05-25 07:28
848,5,比亚迪和三一重工准备合作研发长续航大扭矩的挖掘机系,白日梦想家007,05-25 07:27
573,1,青海盐湖工业股份有限公司（以下简称“本公司”或“公,MACD8899,05-25 07:25
1503,1,【今日收盘】三大指数齐翻红 紧跟国家战略发展的步伐,博时小姐姐,05-25 07:06
353,0,周二5月25日，宁德时代将带领创业板3139点3150（极限3,散户雨朦胧,05-25 06:55
348,0,最近安全事故频发，工信部应该强制全部使用比亚迪刀片,ttydz0181,05-25 06:53
467,4,钠离子电池将来会代替磷酸铁锂电池和刀片电池？我认为,gen118,05-25 06:13
307,0,比亚迪很喜欢100万这个数,随便起个名吧唉,05-25 04:57
249,0,几天不见，比亚迪涨了不少，我来唱空了[大笑],随便起个名吧唉,05-25 04:55
1665,0,建投策略：充换电建设加速 再促进农村消费,lvyw,05-25 04:34
763,0,【宁德时代钠电池重磅来袭】 钠电池将部分替代锂电池,股友21J5532v13,05-25 01:31
294,0,供不应求,股友6feYRr,05-25 01:05
452,0,【超级重磅！】宁德时代即将发布钠离子电池,股友21J5532v13,05-25 01:01
417,0,【钠离子电池肯定超越锂电池！】宁德时代将发布钠离子,股友21J5532v13,05-25 00:49
369,1,比亚迪拉高出货，每天都在出货，150见了,韭菜的大本营,05-25 00:35
239,0,每天一遍270，直到市盈率变为50[偷笑],涨婷婷是也allin,05-25 00:34
2230,2,比亚迪汽车002594，小明强烈推荐买进。目标价300元以,小明同学9号,05-25 00:30
390,1,钠离子电池横空出世，磷酸铁锂瑟瑟发抖。,银粉一路发,05-25 00:07
267,0,突破在急，明天先入为主，爱你比亚迪(改名比亚帝),MACD8899,05-25 00:00
379,2,出货两亿多，股价还涨了，不是拉高出货是啥？,多财有余的无崖子,05-24 23:49
310,0,车企缺芯，都在干等米下锅，仅比亚迪一家反馈暂不缺芯,追求回本的路上,05-24 23:48
259,0,连续涨停五天。,作手新高,05-24 23:48
2182,4,明天补跌，166,毫无空白,05-24 23:46
317,0,今天让大家知道了，谁才是真正的电动车龙头，那群报华,基民jCZmkr,05-24 23:43
339,0,天周二宁德时代将带领创业板3139点3180点大关，雨朦胧,散户雨朦胧,05-24 23:42
5352,29,股吧一天到晚充斥号召追涨杀跌的帖子 你赚了吗？,春暖花开免摇号,05-24 23:35
1748,8,比亚迪的产量，失控了？ 5-20,春暖花开免摇号,05-24 23:35
1184,7,十年踽踽独行，八年声名鹊起！百万辆之后，比亚迪踏上,春暖花开免摇号,05-24 23:35
305,0,美国新能源汽车大涨，比亚迪明天可以借机突破了,股友hfjn2565,05-24 23:34
1408,9,新能源变革期：由比亚迪DM-i“爆单”引发的思考  5-20,春暖花开免摇号,05-24 23:34
407,2,周五尾盘清仓了大部分，明天应该会跌下来了吧，跌到16,秋叶_1990,05-24 23:29
4339,19,谁都没想到，华为造车竟然是个假消息[囧]，主力今天就,A小雨学股,05-24 23:06
333,0,期待比亚迪的新能源车装上华为的智能驾驶系统，到时候,炒股赚钱了买车,05-24 22:57
293,0,连续下挫,韭菜的大本营,05-24 22:54
317,0,明天又涨[大笑]我喜欢,基民myazym,05-24 22:54
311,0,跌到150我再考虑吧，现在重仓白酒,韭菜的大本营,05-24 22:54
626,0,盐湖提锂只是刚刚开始，盐湖资源也就算是刚刚启动，掌,大连投资小姐姐A,05-24 22:54
463,0,我发起了一个投票，【#比亚迪#明天涨跌情况】，快来参,藏的下星辰大海,05-24 22:52
825,11,今天一看就是尾盘拉高出货，明后天一路阴跌，看到130,韭菜的大本营,05-24 22:44
301,0,明天尽情拉吧华为概念那一群拜拜了，是时候回归了,藕哥1213,05-24 22:41
1048,9,分散中,虎豹骑,05-24 22:39
382,1,跌一跌吧，150才适合你,SOGNO,05-24 22:37
324,0,200拭目以待,河北教练,05-24 22:32
459,1,比亚迪这个票，短线你只需要考虑好大盘走势，比亚迪必,庄股稳犇,05-24 22:25
365,0,特斯拉叉车失灵股价照样涨，换成A股的话，早就跌停几,拉高继续,05-24 22:24
325,0,特斯拉，宁德大涨，比亚迪垃圾,拉高继续,05-24 22:22
344,0,市盈率怎么这么高,富贵生财的八戒,05-24 22:15
2204,2,华为再度重申不造车，也没有投资车企计划！相关概念股,国际金融报,05-24 22:01
21714,122,比亚迪又造爆款车 30天订单破15万台 仅11万就有百万档,牛股天下无敌,05-24 21:48
5331,30,这条消息将使比亚迪股价开始连续暴涨！5-18,春暖花开免摇号,05-24 21:44
267,0,Yyds,笑口常开好运连连,05-24 21:40
3021,6,芯片短缺影响29款车型 一汽大众二季度拟减产30%,lvyw,05-24 21:36
510,1,[图片],股动大金来,05-24 21:34
2287,2,吴晓波X姚志鹏：下一个十年，风口会在哪里？,嘉实基金,05-24 21:33
548,7,现在给庄家下个命令，众庄家跪下听令，命令庄家明天拉,相信有奇迹,05-24 21:32
293,0,你是谁？为了谁？,股友u8QEBH,05-24 21:32
610,7,买515倍市盈率的比亚迪，迟早崩塌，不如买字节游戏收,黑龙探爪,05-24 21:30
542,3,几大花危概念骑车股大跌，你为何不涨？你的竞争对手都,股海垂钓愿者上钩,05-24 21:26
639,4,175.5卖了300，今天最高价哪位仁兄接手了[呲牙],炒股赚钱了买车,05-24 21:20
401,0,华为根本就没涉足造车，是哪个“老师”编出来的哪？北,财运积玉地岳,05-24 21:17
349,0,*ST兆新答cninfo701390您好，我司持有青海锦泰16.67%,股友8P305f7782,05-24 21:05
602,0,锂电仍是主流,股友l8850g1527,05-24 20:47
406,0,只有比亚迪不负我，华为三傻都坑我几个点,爱好这玩意,05-24 20:34
415,1,横盘三天了,炒股发财发发发,05-24 20:32
1023,0,雄关漫道 砥砺奋进 岚图FREE长测车队瞻仰遵义革命旧址,DoNews,05-24 20:29
307,0,看看pE和市值，能支撑价格吗，茅台也高看看人家的走势,股友wfGraj,05-24 20:25
355,0,船夫哥继续保持低调的态度，继续厚积薄发，全面布局，,笨头笨脑还炒股,05-24 20:22
3305,0,比亚迪汽车金融50亿ABS上市流通，2020年末累计放款额3,蓝鲸财经,05-24 20:08
1219,0,探究手机厂商跨界造车的背后，藏着何种魔力,DoNews,05-24 20:04
338,0,l,lzpsh02,05-24 19:55
377,0,买买买，是时候全餐了。3天不破必上,和气积玉de卜鹰,05-24 19:55
554,4,秦扫六合、汉定天下、唐王盛世、BYD必须长线，越长越,汉唐中天下,05-24 19:47
1340,0,多晶硅引领原材料涨价潮 多国光伏项目面临延期上线,科创板日报,05-24 19:43
537,0,我发比亚迪在英国，意大利大卖的照片，被屏蔽了，有图,股友6feYRr,05-24 19:42
1942,0,拜登1740亿美元加码电动汽车：新能源车险暗战箭已上弦,今日保,05-24 19:37
471,0,有图有真相，比亚迪在英国大卖，第二个华为出现,股友6feYRr,05-24 19:29
615,1,今天局势我想分析下勿喷国内基金前几天22个亿进入北向,股友6533Na9609,05-24 19:27
2598,2,这消息造的，这是我入市以来见过最大的事，还美其名曰,A小雨学股,05-24 19:19
951,18,哎呀，回本是遥遥无期啊！看的头蒙头麻,就是来被割蒜苗的,05-24 19:14
401,1,明天涨2.8元,股友rPRieR,05-24 19:09
4806,2,华为再次声明：我们不造车，凡是议论华为造车均为谣言,半导体投资联盟,05-24 18:56
1538,0,李斌与左晖，两位“教父”的人生十字路,天时财经,05-24 18:54
521,1,昨天涨了2毛6，今天涨了2毛7[大笑][大笑][大笑],酒店家具供应商,05-24 18:51
5844,2,任泽平、李迅雷、黄燕铭都说周期见顶你信不信？光伏、,小师妹爱买基,05-24 18:50
1103,6,比亚迪今天是个买点！,镰刀之下,05-24 18:42
747,1,比亚迪是傻吗？,笑菲特,05-24 18:30
310,0,华为不造车，非菜们还是老老实实买回传统造车企业吧[,天道酬勤000AA,05-24 18:23
1405,0,造车不如卖电池！他超越李嘉诚成香港首富，全靠造车新,华商韬略官方账号,05-24 18:18
4477,114,BYD一段新的生命开始演绎了，从新生到死亡会有段过程,万丈长缨缚鲲鹏,05-24 18:08
474,0,华为不造车，但是比亚迪造车啊，明天该比亚迪疯狂了,扒妃特啊,05-24 18:01
366,0,总感觉明天会有大动作,股友086Ml96523,05-24 18:00
1249,0,从彷徨到自信，十二载中国汽车发展当代史,汽车商业评论,05-24 17:58
471,3,华为一出手，比亚迪就歇菜了,Tallman许仙,05-24 17:56
495,1,微信群的老师吐血推荐的比亚迪，不负众望，被微信群里,Remina,05-24 17:53
369,0,老老实实会比亚迪吧，去其他车企干啥,修道路漫漫,05-24 17:41
5153,31,最近抖音长安汽车很火，外观内饰真漂亮，长安要雄起！,拉高继续,05-24 17:20
567,2,比亚迪日线有点像黄金坑,拉高继续,05-24 17:19
3296,0,把国资拖入“黑洞” 绿驰会是赛麟第二吗？,百姓评车,05-24 17:19
628,13,哎，追涨小能手？你，重仓不涨，！@天风古乐 ,迷之鬼才,05-24 17:14
508,2,四连涨了,股友12Xn921692,05-24 17:13
153,0,王秋凤：2年内极狐汽车要形成A+到B的四大产品谱系中国,idnfnnfn咯于,05-24 17:06
1539,0,智能技术开始渗透汽车后市场，产业迎来发展新机遇？,建信基金,05-24 17:00
534,3,牛逼每天涨2毛,LOVE666888,05-24 16:56
1075,0,岚图与联通智网成立大数据联合实验室，提高数字化营销,蓝鲸财经,05-24 16:55
1411,5,比亚迪资金高位大幅流出。北汽蓝谷才是龙头，净流入5,小明同学9号,05-24 16:44
1026,0,比亚迪成立汽车销售新公司，经营范围含二手车交易等,企查查,05-24 16:39
532,2,长安，广汽，小康：王哥救命啊！快点拉拉兄弟们比亚迪,不是股友lMuqYt,05-24 16:36
1433,0,市场爆发期即将来临 本土动力电池制造设备企业要练内,新能源汽车ETF,05-24 16:33
584,1,看好比亚迪和长城汽车，今天汽车板块整体下挫，但比亚,股友7bgVi1,05-24 16:25
663,3,大盘托单是什么意思,朋友135246,05-24 16:23
445,2,比亚迪为数不多的垃圾股,冰川1147761,05-24 16:22
1203,11,比亚迪100万辆新能源汽车下线,比亚迪资讯,05-24 16:20
333,0,支持一下比亚迪，虽然股票还在亏,花开如意地李白,05-24 16:14
